Data properties:

Recording date: 5/15/2009
Recording time: 12:27:23:000 (corresponds to time 0)
Study: PoPAnalyst-static-image
Subject: P01-arzu
Recording: Rec 01
Screen resolution: 1600 x 1200
Coordinate unit: Pixels


Filter settings:

Eye: Average
Validity: Normal
Fixation filter: ClearView fixation filter
Fixation radius: 50
Min duration: 100

Timestamp	StimuliName	AoiNames	GazePointX	GazePointY	FixationDuration	
10947	statemap.jpg	Content	0	0		
10963	statemap.jpg	Content	834	370		
10980	statemap.jpg	Content	826	370		
10997	statemap.jpg	Content	840	371		
11013	statemap.jpg	Content	819	389		
11030	statemap.jpg	Content	834	370		
11047	statemap.jpg	Content	823	368		
11063	statemap.jpg	WI	891	417	699	
11080	statemap.jpg	WI	888	416	699	
11097	statemap.jpg	WI	891	430	699	
11113	statemap.jpg	WI	895	421	699	
11130	statemap.jpg	WI	889	430	699	
11147	statemap.jpg	WI	889	425	699	
11163	statemap.jpg	WI	900	418	699	
11180	statemap.jpg	WI	885	421	699	
11197	statemap.jpg	WI	901	416	699	
11213	statemap.jpg	WI	900	425	699	
11230	statemap.jpg	WI	891	414	699	
11246	statemap.jpg	WI	902	428	699	
11263	statemap.jpg	WI	892	411	699	
11280	statemap.jpg	WI	887	428	699	
11296	statemap.jpg	WI	895	415	699	
11313	statemap.jpg	WI	895	419	699	
11330	statemap.jpg	WI	904	422	699	
11346	statemap.jpg	WI	928	405	699	
11363	statemap.jpg	WI	915	424	699	
11380	statemap.jpg	WI	916	416	699	
11396	statemap.jpg	WI	910	424	699	
11413	statemap.jpg	WI	913	420	699	
11430	statemap.jpg	WI	919	420	699	
11446	statemap.jpg	WI	917	417	699	
11463	statemap.jpg	WI	916	419	699	
11480	statemap.jpg	WI	918	420	699	
11496	statemap.jpg	WI	916	416	699	
11513	statemap.jpg	WI	914	429	699	
11530	statemap.jpg	WI	911	421	699	
11546	statemap.jpg	WI	919	424	699	
11563	statemap.jpg	WI	917	415	699	
11580	statemap.jpg	WI	922	410	699	
11596	statemap.jpg	WI	913	409	699	
11613	statemap.jpg	WI	923	427	699	
11630	statemap.jpg	WI	923	417	699	
11646	statemap.jpg	WI	922	428	699	
11663	statemap.jpg	WI	918	428	699	
11680	statemap.jpg	WI	916	425	699	
11696	statemap.jpg	WI	921	424	699	
11713	statemap.jpg	WI	923	423	699	
11730	statemap.jpg	WI	922	414	699	
11746	statemap.jpg	WI	916	420	699	
11763	statemap.jpg	MI	1038	442	167	
11780	statemap.jpg	MI	1041	459	167	
11796	statemap.jpg	MI	1047	453	167	
11813	statemap.jpg	MI	1042	450	167	
11829	statemap.jpg	MI	1047	451	167	
11846	statemap.jpg	MI	1038	457	167	
11863	statemap.jpg	MI	1039	457	167	
11879	statemap.jpg	MI	1033	455	167	
11896	statemap.jpg	MI	1037	458	167	
11913	statemap.jpg	MI	1050	448	167	
11929	statemap.jpg	Content	0	0		
11946	statemap.jpg	Content	0	0		
11963	statemap.jpg	Content	0	0		
11979	statemap.jpg	MI	1045	455	233	
11996	statemap.jpg	MI	1037	455	233	
12013	statemap.jpg	MI	1042	469	233	
12029	statemap.jpg	MI	1044	453	233	
12046	statemap.jpg	MI	1044	453	233	
12063	statemap.jpg	MI	1047	468	233	
12079	statemap.jpg	MI	1042	463	233	
12096	statemap.jpg	MI	1043	462	233	
12113	statemap.jpg	MI	1056	445	233	
12129	statemap.jpg	MI	1057	481	233	
12146	statemap.jpg	MI	1068	467	233	
12163	statemap.jpg	MI	1061	475	233	
12179	statemap.jpg	MI	1062	478	233	
12196	statemap.jpg	MI	1052	473	233	
12213	statemap.jpg	Content	1157	453		
12229	statemap.jpg	NY	1256	433	217	
12246	statemap.jpg	NY	1236	434	217	
12263	statemap.jpg	NY	1247	436	217	
12279	statemap.jpg	NY	1246	440	217	
12296	statemap.jpg	NY	1248	432	217	
12313	statemap.jpg	NY	1245	461	217	
12329	statemap.jpg	NY	1257	441	217	
12346	statemap.jpg	NY	1236	442	217	
12362	statemap.jpg	NY	1246	444	217	
12379	statemap.jpg	NY	1237	439	217	
12396	statemap.jpg	NY	1241	435	217	
12412	statemap.jpg	NY	1239	438	217	
12429	statemap.jpg	NY	1227	437	217	
12446	statemap.jpg	PA	1283	438	283	
12462	statemap.jpg	PA	1282	448	283	
12479	statemap.jpg	PA	1295	430	283	
12496	statemap.jpg	PA	1285	428	283	
12512	statemap.jpg	PA	1277	442	283	
12529	statemap.jpg	PA	1280	435	283	
12546	statemap.jpg	PA	1291	427	283	
12562	statemap.jpg	PA	1296	438	283	
12579	statemap.jpg	PA	1292	434	283	
12596	statemap.jpg	PA	1292	435	283	
12612	statemap.jpg	PA	1295	440	283	
12629	statemap.jpg	PA	1279	439	283	
12646	statemap.jpg	PA	1287	440	283	
12662	statemap.jpg	PA	1283	447	283	
12679	statemap.jpg	PA	1279	438	283	
12695	statemap.jpg	PA	1296	437	283	
12712	statemap.jpg	PA	1288	431	283	
12729	statemap.jpg	PA	1241	484	183	
12745	statemap.jpg	PA	1223	503	183	
12762	statemap.jpg	PA	1221	505	183	
12779	statemap.jpg	PA	1221	504	183	
12795	statemap.jpg	PA	1219	503	183	
12812	statemap.jpg	PA	1230	502	183	
12829	statemap.jpg	PA	1224	498	183	
12845	statemap.jpg	PA	1223	503	183	
12862	statemap.jpg	PA	1229	494	183	
12879	statemap.jpg	PA	1220	506	183	
12895	statemap.jpg	PA	1235	497	183	
12912	statemap.jpg	Content	1372	344		
12929	statemap.jpg	Content	1426	286		
12945	statemap.jpg	Content	0	0		
12962	statemap.jpg	Content	0	0		
12979	statemap.jpg	ME	1421	282	483	
12995	statemap.jpg	ME	1421	278	483	
13012	statemap.jpg	ME	1418	283	483	
13029	statemap.jpg	ME	1415	300	483	
13045	statemap.jpg	ME	1418	290	483	
13062	statemap.jpg	ME	1414	289	483	
13079	statemap.jpg	ME	1432	276	483	
13095	statemap.jpg	ME	1435	286	483	
13112	statemap.jpg	ME	1428	273	483	
13129	statemap.jpg	ME	1428	278	483	
13145	statemap.jpg	ME	1435	284	483	
13162	statemap.jpg	ME	1435	299	483	
13179	statemap.jpg	ME	1429	281	483	
13195	statemap.jpg	ME	1431	297	483	
13212	statemap.jpg	ME	1427	278	483	
13228	statemap.jpg	ME	1423	291	483	
13245	statemap.jpg	ME	1428	291	483	
13262	statemap.jpg	ME	1423	300	483	
13278	statemap.jpg	ME	1430	280	483	
13295	statemap.jpg	ME	1429	277	483	
13312	statemap.jpg	ME	1436	286	483	
13328	statemap.jpg	ME	1433	275	483	
13345	statemap.jpg	ME	1435	283	483	
13362	statemap.jpg	ME	1436	283	483	
13378	statemap.jpg	ME	1430	287	483	
13395	statemap.jpg	ME	1433	286	483	
13412	statemap.jpg	ME	1430	277	483	
13428	statemap.jpg	ME	1443	278	483	
13445	statemap.jpg	ME	1437	276	483	
13462	statemap.jpg	VT, NH	1369	338	233	
13478	statemap.jpg	VT, NH	1372	332	233	
13495	statemap.jpg	VT, NH	1368	348	233	
13512	statemap.jpg	VT, NH	1374	333	233	
13528	statemap.jpg	VT, NH	1373	330	233	
13545	statemap.jpg	VT, NH	1367	331	233	
13562	statemap.jpg	VT, NH	1387	330	233	
13578	statemap.jpg	VT, NH	1380	319	233	
13595	statemap.jpg	VT, NH	1384	327	233	
13612	statemap.jpg	VT, NH	1380	333	233	
13628	statemap.jpg	VT, NH	1380	337	233	
13645	statemap.jpg	VT, NH	1374	338	233	
13662	statemap.jpg	VT, NH	1380	327	233	
13678	statemap.jpg	VT, NH	1384	324	233	
13695	statemap.jpg	MA	1371	397	167	
13712	statemap.jpg	MA	1364	383	167	
13728	statemap.jpg	MA	1365	406	167	
13745	statemap.jpg	MA	1372	423	167	
13761	statemap.jpg	MA	1369	418	167	
13778	statemap.jpg	MA	1366	396	167	
13795	statemap.jpg	MA	1374	410	167	
13811	statemap.jpg	MA	1384	412	167	
13828	statemap.jpg	MA	1381	398	167	
13845	statemap.jpg	MA	1367	412	167	
13861	statemap.jpg	Content	1297	449		
13878	statemap.jpg	Content	1303	458		
13895	statemap.jpg	Content	1288	470		
13911	statemap.jpg	Content	1297	441		
13928	statemap.jpg	Content	1305	452		
13945	statemap.jpg	Content	0	0		
13961	statemap.jpg	Content	0	0		
13978	statemap.jpg	Content	0	0		
13995	statemap.jpg	Content	1287	461		
14011	statemap.jpg	PA	1217	500	266	
14028	statemap.jpg	PA	1212	513	266	
14044	statemap.jpg	PA	1210	508	266	
14061	statemap.jpg	PA	1222	511	266	
14078	statemap.jpg	PA	1217	515	266	
14094	statemap.jpg	PA	1204	512	266	
14111	statemap.jpg	PA	1221	514	266	
14128	statemap.jpg	PA	1217	523	266	
14144	statemap.jpg	PA	1212	504	266	
14161	statemap.jpg	PA	1209	518	266	
14178	statemap.jpg	PA	1208	512	266	
14194	statemap.jpg	PA	1204	512	266	
14211	statemap.jpg	PA	1209	506	266	
14228	statemap.jpg	PA	1220	504	266	
14244	statemap.jpg	PA	1214	509	266	
14261	statemap.jpg	PA	1212	506	266	
14278	statemap.jpg	Content	1213	631		
14294	statemap.jpg	Content	0	0		
14311	statemap.jpg	Content	0	0		
14328	statemap.jpg	Content	0	0		
14344	statemap.jpg	Content	0	0		
14361	statemap.jpg	Content	0	0		
14378	statemap.jpg	Content	0	0		
14394	statemap.jpg	Content	0	0		
14411	statemap.jpg	Content	0	0		
14428	statemap.jpg	Content	0	0		
14444	statemap.jpg	Content	0	0		
14461	statemap.jpg	Content	0	0		
14478	statemap.jpg	Content	0	0		
14494	statemap.jpg	Content	0	0		
14511	statemap.jpg	Content	0	0		
14528	statemap.jpg	Content	0	0		
14544	statemap.jpg	Content	0	0		
14561	statemap.jpg	PA	1237	498	316	
14578	statemap.jpg	PA	1251	494	316	
14594	statemap.jpg	PA	1239	498	316	
14611	statemap.jpg	PA	1243	532	316	
14627	statemap.jpg	PA	1246	500	316	
14644	statemap.jpg	PA	1241	499	316	
14661	statemap.jpg	PA	1230	494	316	
14677	statemap.jpg	PA	1245	503	316	
14694	statemap.jpg	PA	1235	505	316	
14711	statemap.jpg	PA	1235	506	316	
14727	statemap.jpg	PA	1234	510	316	
14744	statemap.jpg	PA	1240	495	316	
14761	statemap.jpg	PA	1246	506	316	
14777	statemap.jpg	PA	1202	522	316	
14794	statemap.jpg	PA	1212	525	316	
14811	statemap.jpg	PA	1218	514	316	
14827	statemap.jpg	PA	1231	508	316	
14844	statemap.jpg	PA	1212	523	316	
14861	statemap.jpg	PA	1211	517	316	
14877	statemap.jpg	Content	1217	569		
14894	statemap.jpg	Content	0	0		
14911	statemap.jpg	Content	0	0		
14927	statemap.jpg	Content	0	0		
14944	statemap.jpg	Content	0	0		
14961	statemap.jpg	Content	0	0		
14977	statemap.jpg	Content	0	0		
14994	statemap.jpg	Content	0	0		
15011	statemap.jpg	Content	0	0		
15027	statemap.jpg	Content	0	0		
15044	statemap.jpg	Content	0	0		
15061	statemap.jpg	Content	0	0		
15077	statemap.jpg	Content	0	0		
15094	statemap.jpg	Content	0	0		
15110	statemap.jpg	PA	1196	524	683	
15127	statemap.jpg	PA	1204	534	683	
15144	statemap.jpg	PA	1204	517	683	
15160	statemap.jpg	PA	1197	526	683	
15177	statemap.jpg	PA	1198	510	683	
15194	statemap.jpg	PA	1197	522	683	
15210	statemap.jpg	PA	1201	519	683	
15227	statemap.jpg	PA	1204	524	683	
15244	statemap.jpg	PA	1237	524	683	
15260	statemap.jpg	PA	1263	511	683	
15277	statemap.jpg	PA	1259	506	683	
15294	statemap.jpg	PA	1256	512	683	
15310	statemap.jpg	PA	1245	507	683	
15327	statemap.jpg	PA	1246	505	683	
15344	statemap.jpg	PA	1249	512	683	
15360	statemap.jpg	PA	1250	517	683	
15377	statemap.jpg	PA	1263	511	683	
15394	statemap.jpg	PA	1254	521	683	
15410	statemap.jpg	PA	1248	510	683	
15427	statemap.jpg	PA	1259	518	683	
15444	statemap.jpg	PA	1267	497	683	
15460	statemap.jpg	PA	1264	515	683	
15477	statemap.jpg	PA	1250	507	683	
15494	statemap.jpg	PA	1257	510	683	
15510	statemap.jpg	PA	1249	509	683	
15527	statemap.jpg	PA	1251	514	683	
15544	statemap.jpg	PA	1244	518	683	
15560	statemap.jpg	PA	1212	503	683	
15577	statemap.jpg	PA	1211	507	683	
15594	statemap.jpg	PA	1227	508	683	
15610	statemap.jpg	PA	1231	500	683	
15627	statemap.jpg	PA	1222	504	683	
15643	statemap.jpg	PA	1215	510	683	
15660	statemap.jpg	PA	1219	507	683	
15677	statemap.jpg	PA	1225	510	683	
15693	statemap.jpg	PA	1223	510	683	
15710	statemap.jpg	PA	1220	513	683	
15727	statemap.jpg	PA	1216	529	683	
15743	statemap.jpg	PA	1212	508	683	
15760	statemap.jpg	PA	1213	520	683	
15777	statemap.jpg	PA	1218	510	683	
15793	statemap.jpg	PA	1268	511	183	
15810	statemap.jpg	PA	1256	511	183	
15827	statemap.jpg	PA	1262	505	183	
15843	statemap.jpg	PA	1253	519	183	
15860	statemap.jpg	PA	1246	506	183	
15877	statemap.jpg	PA	1266	505	183	
15893	statemap.jpg	PA	1244	522	183	
15910	statemap.jpg	PA	1247	521	183	
15927	statemap.jpg	PA	1255	526	183	
15943	statemap.jpg	PA	1262	519	183	
15960	statemap.jpg	PA	1255	519	183	
15977	statemap.jpg	Content	0	0		
15993	statemap.jpg	Content	0	0		
16010	statemap.jpg	Content	0	0		
16027	statemap.jpg	PA	1254	507	233	
16043	statemap.jpg	PA	1244	504	233	
16060	statemap.jpg	PA	1248	511	233	
16077	statemap.jpg	PA	1206	518	233	
16093	statemap.jpg	PA	1210	516	233	
16110	statemap.jpg	PA	1209	518	233	
16127	statemap.jpg	PA	1203	517	233	
16143	statemap.jpg	PA	1210	515	233	
16160	statemap.jpg	PA	1214	529	233	
16177	statemap.jpg	PA	1216	517	233	
16193	statemap.jpg	PA	1216	513	233	
16210	statemap.jpg	PA	1206	518	233	
16226	statemap.jpg	PA	1208	523	233	
16243	statemap.jpg	PA	1215	522	233	
16260	statemap.jpg	OH	1105	541	316	
16276	statemap.jpg	OH	1089	561	316	
16293	statemap.jpg	OH	1095	547	316	
16310	statemap.jpg	OH	1093	559	316	
16326	statemap.jpg	OH	1099	570	316	
16343	statemap.jpg	OH	1090	572	316	
16360	statemap.jpg	OH	1107	562	316	
16376	statemap.jpg	OH	1104	549	316	
16393	statemap.jpg	OH	1099	552	316	
16410	statemap.jpg	OH	1093	561	316	
16426	statemap.jpg	OH	1110	565	316	
16443	statemap.jpg	OH	1089	568	316	
16460	statemap.jpg	OH	1086	570	316	
16476	statemap.jpg	OH	1095	561	316	
16493	statemap.jpg	OH	1089	570	316	
16510	statemap.jpg	OH	1089	558	316	
16526	statemap.jpg	OH	1094	563	316	
16543	statemap.jpg	OH	1094	561	316	
16560	statemap.jpg	OH	1102	574	316	
16576	statemap.jpg	IN	1020	574	250	
16593	statemap.jpg	IN	1021	584	250	
16610	statemap.jpg	IN	1010	573	250	
16626	statemap.jpg	IN	1018	574	250	
16643	statemap.jpg	IN	1009	584	250	
16660	statemap.jpg	IN	1009	580	250	
16676	statemap.jpg	IN	1011	579	250	
16693	statemap.jpg	IN	1007	592	250	
16710	statemap.jpg	IN	1009	587	250	
16726	statemap.jpg	IN	1011	592	250	
16743	statemap.jpg	IN	1004	589	250	
16759	statemap.jpg	IN	1004	570	250	
16776	statemap.jpg	IN	1012	582	250	
16793	statemap.jpg	IN	1007	580	250	
16809	statemap.jpg	IN	1022	551	250	
16826	statemap.jpg	Content	0	0		
16843	statemap.jpg	IN	1016	580	150	
16859	statemap.jpg	IN	1020	563	150	
16876	statemap.jpg	IN	1011	586	150	
16893	statemap.jpg	IN	1018	583	150	
16909	statemap.jpg	IN	1017	584	150	
16926	statemap.jpg	IN	1008	581	150	
16943	statemap.jpg	IN	1013	569	150	
16959	statemap.jpg	IN	1005	584	150	
16976	statemap.jpg	IN	1000	580	150	
16993	statemap.jpg	Content	0	0		
17009	statemap.jpg	Content	0	0		
17026	statemap.jpg	Content	0	0		
17042	statemap.jpg	IN	1015	584	233	
17059	statemap.jpg	IN	1011	578	233	
17076	statemap.jpg	IN	1014	568	233	
17092	statemap.jpg	IN	1032	580	233	
17109	statemap.jpg	IN	1023	577	233	
17126	statemap.jpg	IN	1019	579	233	
17142	statemap.jpg	IN	1014	583	233	
17159	statemap.jpg	IN	1014	587	233	
17176	statemap.jpg	IN	1012	587	233	
17192	statemap.jpg	IN	1026	588	233	
17209	statemap.jpg	IN	1017	577	233	
17226	statemap.jpg	IN	1014	577	233	
17242	statemap.jpg	IN	1023	573	233	
17259	statemap.jpg	IN	997	584	233	
17276	statemap.jpg	IL	940	579	566	
17292	statemap.jpg	IL	929	583	566	
17309	statemap.jpg	IL	926	595	566	
17326	statemap.jpg	IL	924	592	566	
17342	statemap.jpg	IL	923	585	566	
17359	statemap.jpg	IL	917	591	566	
17376	statemap.jpg	IL	923	583	566	
17392	statemap.jpg	IL	934	578	566	
17409	statemap.jpg	IL	922	580	566	
17426	statemap.jpg	IL	916	607	566	
17442	statemap.jpg	IL	919	594	566	
17459	statemap.jpg	IL	922	594	566	
17476	statemap.jpg	IL	923	587	566	
17492	statemap.jpg	IL	928	597	566	
17509	statemap.jpg	IL	936	585	566	
17526	statemap.jpg	IL	925	592	566	
17542	statemap.jpg	IL	928	590	566	
17559	statemap.jpg	IL	943	584	566	
17575	statemap.jpg	IL	938	602	566	
17592	statemap.jpg	IL	947	573	566	
17609	statemap.jpg	IL	938	587	566	
17625	statemap.jpg	IL	945	591	566	
17642	statemap.jpg	IL	939	586	566	
17659	statemap.jpg	IL	930	586	566	
17675	statemap.jpg	IL	944	590	566	
17692	statemap.jpg	IL	930	600	566	
17709	statemap.jpg	IL	938	586	566	
17725	statemap.jpg	IL	945	581	566	
17742	statemap.jpg	IL	943	587	566	
17759	statemap.jpg	IL	941	575	566	
17775	statemap.jpg	IL	943	581	566	
17792	statemap.jpg	IL	932	585	566	
17809	statemap.jpg	IL	934	579	566	
17825	statemap.jpg	IL	942	576	566	
17842	statemap.jpg	Content	873	554		
17859	statemap.jpg	IA	820	535	133	
17875	statemap.jpg	IA	819	539	133	
17892	statemap.jpg	IA	820	529	133	
17909	statemap.jpg	IA	824	527	133	
17925	statemap.jpg	IA	833	527	133	
17942	statemap.jpg	IA	830	535	133	
17959	statemap.jpg	IA	829	523	133	
17975	statemap.jpg	IA	826	531	133	
17992	statemap.jpg	Content	0	0		
18009	statemap.jpg	Content	0	0		
18025	statemap.jpg	Content	0	0		
18042	statemap.jpg	IA	826	529	433	
18059	statemap.jpg	IA	827	542	433	
18075	statemap.jpg	IA	826	535	433	
18092	statemap.jpg	IA	831	524	433	
18108	statemap.jpg	IA	821	541	433	
18125	statemap.jpg	IA	819	529	433	
18142	statemap.jpg	IA	828	549	433	
18158	statemap.jpg	IA	816	547	433	
18175	statemap.jpg	IA	827	540	433	
18192	statemap.jpg	IA	824	539	433	
18208	statemap.jpg	IA	822	531	433	
18225	statemap.jpg	IA	832	529	433	
18242	statemap.jpg	IA	839	539	433	
18258	statemap.jpg	IA	826	541	433	
18275	statemap.jpg	IA	831	527	433	
18292	statemap.jpg	IA	819	528	433	
18308	statemap.jpg	IA	826	514	433	
18325	statemap.jpg	IA	822	526	433	
18342	statemap.jpg	IA	820	530	433	
18358	statemap.jpg	IA	823	526	433	
18375	statemap.jpg	IA	826	531	433	
18392	statemap.jpg	IA	829	518	433	
18408	statemap.jpg	IA	831	532	433	
18425	statemap.jpg	IA	824	529	433	
18442	statemap.jpg	IA	820	530	433	
18458	statemap.jpg	IA	816	522	433	
18475	statemap.jpg	IL	925	577	200	
18492	statemap.jpg	IL	940	579	200	
18508	statemap.jpg	IL	941	580	200	
18525	statemap.jpg	IL	934	585	200	
18542	statemap.jpg	IL	943	579	200	
18558	statemap.jpg	IL	938	579	200	
18575	statemap.jpg	IL	933	577	200	
18592	statemap.jpg	IL	931	582	200	
18608	statemap.jpg	IL	936	570	200	
18625	statemap.jpg	IL	940	569	200	
18641	statemap.jpg	IL	930	579	200	
18658	statemap.jpg	IL	935	579	200	
18675	statemap.jpg	Content	0	0		
18691	statemap.jpg	Content	0	0		
18708	statemap.jpg	Content	0	0		
18725	statemap.jpg	Content	0	0		
18741	statemap.jpg	Content	0	0		
18758	statemap.jpg	Content	0	0		
18775	statemap.jpg	Content	0	0		
18791	statemap.jpg	Content	0	0		
18808	statemap.jpg	Content	0	0		
18825	statemap.jpg	Content	0	0		
18841	statemap.jpg	Content	0	0		
18858	statemap.jpg	Content	950	675		
18875	statemap.jpg	Content	954	638		
18891	statemap.jpg	Content	955	651		
18908	statemap.jpg	Content	951	629		
18925	statemap.jpg	Content	953	689		
18941	statemap.jpg	Content	0	0		
18958	statemap.jpg	Content	0	0		
18975	statemap.jpg	Content	0	0		
18991	statemap.jpg	Content	0	0		
19008	statemap.jpg	Content	0	0		
19025	statemap.jpg	Content	0	0		
19041	statemap.jpg	Content	0	0		
19058	statemap.jpg	Content	0	0		
19074	statemap.jpg	Content	0	0		
19091	statemap.jpg	Content	0	0		
19108	statemap.jpg	Content	0	0		
19124	statemap.jpg	Content	0	0		
19141	statemap.jpg	Content	0	0		
19158	statemap.jpg	Content	0	0		
19174	statemap.jpg	IL	949	594	849	
19191	statemap.jpg	IL	944	591	849	
19208	statemap.jpg	IL	941	584	849	
19224	statemap.jpg	IL	937	597	849	
19241	statemap.jpg	IL	939	600	849	
19258	statemap.jpg	IL	936	598	849	
19274	statemap.jpg	IL	944	594	849	
19291	statemap.jpg	IL	935	590	849	
19308	statemap.jpg	IL	949	585	849	
19324	statemap.jpg	IL	934	573	849	
19341	statemap.jpg	IL	944	591	849	
19358	statemap.jpg	IL	946	579	849	
19374	statemap.jpg	IL	934	590	849	
19391	statemap.jpg	IL	948	577	849	
19408	statemap.jpg	IL	951	575	849	
19424	statemap.jpg	IL	947	592	849	
19441	statemap.jpg	IL	954	580	849	
19458	statemap.jpg	IL	953	570	849	
19474	statemap.jpg	IL	953	583	849	
19491	statemap.jpg	IL	953	568	849	
19507	statemap.jpg	IL	949	593	849	
19524	statemap.jpg	IL	952	565	849	
19541	statemap.jpg	IL	963	542	849	
19557	statemap.jpg	IL	969	577	849	
19574	statemap.jpg	IL	943	603	849	
19591	statemap.jpg	IL	961	594	849	
19607	statemap.jpg	IL	957	592	849	
19624	statemap.jpg	IL	937	595	849	
19641	statemap.jpg	IL	958	584	849	
19657	statemap.jpg	IL	947	589	849	
19674	statemap.jpg	IL	966	576	849	
19691	statemap.jpg	IL	953	581	849	
19707	statemap.jpg	IL	954	572	849	
19724	statemap.jpg	IL	956	580	849	
19741	statemap.jpg	IL	959	585	849	
19757	statemap.jpg	IL	949	581	849	
19774	statemap.jpg	IL	939	595	849	
19791	statemap.jpg	IL	949	594	849	
19807	statemap.jpg	IL	951	572	849	
19824	statemap.jpg	IL	951	592	849	
19841	statemap.jpg	IL	946	597	849	
19857	statemap.jpg	IL	950	600	849	
19874	statemap.jpg	IL	954	589	849	
19891	statemap.jpg	IL	945	603	849	
19907	statemap.jpg	IL	944	591	849	
19924	statemap.jpg	IL	950	598	849	
19941	statemap.jpg	IL	951	590	849	
19957	statemap.jpg	IL	936	598	849	
19974	statemap.jpg	IL	952	588	849	
19991	statemap.jpg	IL	941	592	849	
20007	statemap.jpg	IL	949	589	849	
20024	statemap.jpg	Content	0	0		
20040	statemap.jpg	Content	0	0		
20057	statemap.jpg	Content	0	0		
20074	statemap.jpg	IL	943	589	333	
20090	statemap.jpg	IL	943	584	333	
20107	statemap.jpg	IL	952	594	333	
20124	statemap.jpg	IL	941	591	333	
20140	statemap.jpg	IL	939	596	333	
20157	statemap.jpg	IL	949	586	333	
20174	statemap.jpg	IL	953	600	333	
20190	statemap.jpg	IL	948	583	333	
20207	statemap.jpg	IL	942	602	333	
20224	statemap.jpg	IL	958	604	333	
20240	statemap.jpg	IL	956	584	333	
20257	statemap.jpg	IL	944	585	333	
20274	statemap.jpg	IL	953	577	333	
20290	statemap.jpg	IL	952	588	333	
20307	statemap.jpg	IL	959	586	333	
20324	statemap.jpg	IL	961	596	333	
20340	statemap.jpg	IL	959	591	333	
20357	statemap.jpg	IL	970	593	333	
20374	statemap.jpg	IL	959	586	333	
20390	statemap.jpg	IL	951	600	333	
20407	statemap.jpg	IA	866	535	633	
20424	statemap.jpg	IA	824	525	633	
20440	statemap.jpg	IA	825	508	633	
20457	statemap.jpg	IA	828	527	633	
20474	statemap.jpg	IA	829	522	633	
20490	statemap.jpg	IA	832	511	633	
20507	statemap.jpg	IA	831	521	633	
20523	statemap.jpg	IA	827	528	633	
20540	statemap.jpg	IA	830	521	633	
20557	statemap.jpg	IA	826	531	633	
20573	statemap.jpg	IA	826	531	633	
20590	statemap.jpg	IA	822	534	633	
20607	statemap.jpg	IA	832	530	633	
20623	statemap.jpg	IA	819	526	633	
20640	statemap.jpg	IA	830	521	633	
20657	statemap.jpg	IA	835	525	633	
20673	statemap.jpg	IA	825	526	633	
20690	statemap.jpg	IA	836	529	633	
20707	statemap.jpg	IA	836	529	633	
20723	statemap.jpg	IA	829	522	633	
20740	statemap.jpg	IA	828	537	633	
20757	statemap.jpg	IA	844	539	633	
20773	statemap.jpg	IA	835	535	633	
20790	statemap.jpg	IA	835	529	633	
20807	statemap.jpg	IA	820	536	633	
20823	statemap.jpg	IA	815	537	633	
20840	statemap.jpg	IA	822	527	633	
20857	statemap.jpg	IA	818	539	633	
20873	statemap.jpg	IA	815	548	633	
20890	statemap.jpg	IA	828	535	633	
20906	statemap.jpg	IA	826	526	633	
20923	statemap.jpg	IA	823	540	633	
20940	statemap.jpg	IA	827	533	633	
20956	statemap.jpg	IA	815	544	633	
20973	statemap.jpg	IA	815	523	633	
20990	statemap.jpg	IA	826	536	633	
21006	statemap.jpg	IA	814	538	633	
21023	statemap.jpg	IA	832	534	633	
21040	statemap.jpg	Content	0	0		
21056	statemap.jpg	Content	0	0		
21073	statemap.jpg	Content	0	0		
21090	statemap.jpg	IA	830	520	466	
21106	statemap.jpg	IA	819	531	466	
21123	statemap.jpg	IA	814	525	466	
21140	statemap.jpg	IA	833	534	466	
21156	statemap.jpg	IA	846	526	466	
21173	statemap.jpg	IA	851	525	466	
21190	statemap.jpg	IA	838	538	466	
21206	statemap.jpg	IA	839	518	466	
21223	statemap.jpg	IA	845	519	466	
21240	statemap.jpg	IA	841	536	466	
21256	statemap.jpg	IA	848	530	466	
21273	statemap.jpg	IA	837	526	466	
21290	statemap.jpg	IA	833	527	466	
21306	statemap.jpg	IA	825	544	466	
21323	statemap.jpg	IA	840	529	466	
21340	statemap.jpg	IA	839	529	466	
21356	statemap.jpg	IA	847	527	466	
21373	statemap.jpg	IA	839	530	466	
21390	statemap.jpg	IA	839	521	466	
21406	statemap.jpg	IA	845	529	466	
21423	statemap.jpg	IA	838	525	466	
21439	statemap.jpg	IA	842	548	466	
21456	statemap.jpg	IA	845	544	466	
21473	statemap.jpg	IA	844	522	466	
21489	statemap.jpg	IA	848	529	466	
21506	statemap.jpg	IA	834	537	466	
21523	statemap.jpg	IA	842	522	466	
21539	statemap.jpg	IA	840	524	466	
21556	statemap.jpg	Content	776	532		
21573	statemap.jpg	NE	665	539	483	
21589	statemap.jpg	NE	670	537	483	
21606	statemap.jpg	NE	672	550	483	
21623	statemap.jpg	NE	660	550	483	
21639	statemap.jpg	NE	663	542	483	
21656	statemap.jpg	NE	664	537	483	
21673	statemap.jpg	NE	675	538	483	
21689	statemap.jpg	NE	677	531	483	
21706	statemap.jpg	NE	670	541	483	
21723	statemap.jpg	NE	664	554	483	
21739	statemap.jpg	NE	685	540	483	
21756	statemap.jpg	NE	669	538	483	
21773	statemap.jpg	NE	668	546	483	
